3.01,1.50,2.84,1.86,2.08,1.94,1.60,1.86,2.18,26235.96,1673.25,17230.77,3117.30,4265.87,3916.47,2456.65,3247.19,4655.17,101000000,(E or S
	Writing out to BTLE: 0x28 0x45 0x20 0x6F 0x72 0x20 0x53
3.04,1.48,2.81,1.84,2.05,1.92,1.52,1.82,2.15,29074.07,1621.24,16044.74,3019.87,4108.53,3823.01,2218.48,3084.06,4458.10,101000000,(E or S
2.67,1.48,2.81,2.02,2.17,1.95,1.48,1.83,2.11,10548.47,1634.10,15921.57,3784.38,4786.33,3948.21,2107.61,3120.88,4235.68,1000000,(E or S
2.97,1.54,2.73,1.90,2.03,1.90,1.40,1.77,2.06,22330.10,1740.40,13475.00,3270.21,4007.63,3747.11,1908.14,2884.21,3977.14,101000000,(E or S
3.28,1.57,2.87,1.92,2.03,1.92,1.37,1.74,2.04,423750.41,1824.30,18736.84,3323.08,3974.68,3838.41,1840.40,2795.03,3879.28,101000000,(E or S
3.08,2.33,2.82,1.77,2.03,1.92,1.29,1.77,2.03,35671.64,4797.34,16554.05,2779.75,3974.68,3823.01,1676.21,2884.21,3831.47,111000000,F
3.04,2.13,2.81,1.71,2.01,1.89,1.22,1.73,2.02,29074.07,3651.93,15921.57,2570.04,3877.81,3687.64,1530.12,2762.35,3800.00,111000000,F
3.03,2.13,2.79,1.67,1.99,1.87,1.19,1.71,2.01,27588.24,3651.93,15329.11,2471.43,3799.26,3614.82,1466.97,2687.63,3738.00,111000000,F
3.02,2.10,2.78,1.68,1.98,1.86,1.17,1.69,2.00,26562.50,3514.82,14991.30,2490.84,3768.38,3571.91,1436.12,2635.54,3692.31,111000000,F
3.02,2.05,2.78,1.69,1.99,1.87,1.16,1.69,1.99,26562.50,3259.64,14991.30,2520.24,3783.78,3600.45,1411.76,2615.00,3662.22,101000000,F
2.99,1.99,2.77,1.72,1.98,1.86,1.15,1.67,2.00,24421.06,3027.03,14773.01,2600.41,3737.80,3571.91,1393.69,2564.36,3707.46,101000000,F
2.99,1.97,2.77,1.72,1.97,1.86,1.14,1.66,2.00,24421.06,2953.99,14560.00,2600.41,3722.63,3557.74,1369.85,2534.45,3692.31,101000000,F
2.99,1.93,2.77,1.73,1.97,1.86,1.13,1.65,1.99,24421.06,2825.47,14560.00,2631.15,3722.63,3557.74,1352.15,2514.71,3662.22,101000000,F
2.98,1.92,2.78,1.73,1.97,1.87,1.13,1.65,1.98,23596.94,2791.57,14881.48,2651.85,3692.49,3586.15,1346.29,2495.12,3617.65,101000000,F
2.98,1.91,2.77,1.72,1.96,1.86,1.11,1.64,1.98,23333.34,2758.14,14665.85,2600.41,3677.54,3543.62,1323.01,2475.68,3588.29,101000000,F
3.02,1.89,2.77,1.79,1.99,1.86,1.13,1.65,1.97,27238.38,2681.92,14560.00,2846.15,3799.26,3571.91,1346.29,2485.38,3559.22,101000000,F
	Writing out to BTLE: 0x46
3.20,1.59,1.51,2.77,3.02,2.35,3.30,2.74,3.30,82750.08,1860.38,2361.08,12480.00,26562.50,6786.44,4294967295.//,12114.29,4294967295.//,100111111,Z
2.15,1.57,1.48,2.82,2.93,2.42,3.12,2.74,0.24,4663.86,1817.16,2278.72,14189.19,19934.22,7592.83,45759.98,12198.28,189.87,111110,Z
2.18,1.48,1.39,2.76,2.86,2.40,3.05,2.72,0.04,4870.32,1621.24,2038.51,12301.80,16444.44,7297.32,31068.36,11708.33,26.09,111110,Z
2.09,1.61,1.36,2.76,2.85,2.34,3.02,2.72,0.18,4320.00,1904.58,1958.14,12390.36,15767.86,6722.22,27972.42,11629.84,141.61,111110,Z
3.30,1.53,1.31,2.75,2.89,2.31,3.30,2.69,0.02,4294967295.//,1733.58,1850.00,11957.90,17797.62,6443.63,4294967295.//,11103.73,14.16,100111110,Z
2.15,1.54,1.24,2.78,2.88,2.30,3.03,2.69,0.32,4683.99,1747.25,1689.66,12755.56,17022.90,6325.00,29064.29,11103.73,257.14,111110,Z
3.30,1.47,1.20,2.76,2.85,2.28,3.30,2.65,3.18,4294967295.//,1614.84,1606.77,12390.36,15638.30,6152.69,4294967295.//,10287.50,63956.82,100111111,Z
3.30,1.42,1.18,2.88,2.81,2.27,2.97,2.61,3.14,4294967295.//,1515.46,1566.46,16341.98,14325.66,6041.41,23476.48,9507.04,46703.97,100111111,Z
2.22,1.40,1.22,2.85,2.81,2.24,2.95,2.62,3.12,5134.33,1479.59,1647.83,15012.76,14437.08,5800.91,21801.84,9678.57,40673.67,111111,(G or L)
